"ngay_mo_phong","sku","ten_san_pham","nhan_hang","nhom_hang","quy_cach","don_vi","gia_vnd","vi_tri_ke","vi_tri_kho","bao_quan","ma_lo","ngay_san_xuat","ngay_nhap","han_su_dung","kho_du_tru","ke_ban","cho_len_ke","dang_tren_xe","cach_ly_hong","cach_ly_het_han"
"2026-09-14","SKU-0221","Nước ép cà rốt 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0221-L03","2026-08-02","2026-09-09","2027-01-29","12","0","0","0","0","0"
"2026-09-14","SKU-0222","Nước dừa 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0222-L01","2026-05-11","2026-09-13","2026-11-07","1","6","0","0","0","0"
"2026-09-14","SKU-0222","Nước dừa 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0222-L02","2026-06-21","2026-09-11","2026-12-18","4","4","0","0","0","0"
"2026-09-14","SKU-0222","Nước dừa 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0222-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0223","Nước yến 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","41500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0223-L01","2026-05-11","2026-09-13","2026-11-07","2","7","0","0","0","0"
"2026-09-14","SKU-0223","Nước yến 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","41500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0223-L02","2026-06-21","2026-09-11","2026-12-18","5","4","0","0","0","0"
"2026-09-14","SKU-0223","Nước yến 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","41500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0223-L03","2026-08-02","2026-09-09","2027-01-29","3","0","0","0","0","0"
"2026-09-14","SKU-0224","Nước trái cây hỗn hợp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","42000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0224-L01","2026-05-11","2026-09-13","2026-11-07","2","8","0","0","0","0"
"2026-09-14","SKU-0224","Nước trái cây hỗn hợp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","42000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0224-L02","2026-06-21","2026-09-11","2026-12-18","5","4","0","0","0","0"
"2026-09-14","SKU-0224","Nước trái cây hỗn hợp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","42000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0224-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0225","Sữa bắp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0225-L01","2026-05-11","2026-09-13","2026-11-07","2","8","0","0","0","0"
"2026-09-14","SKU-0225","Sữa bắp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0225-L02","2026-06-21","2026-09-11","2026-12-18","6","5","0","0","0","0"
"2026-09-14","SKU-0225","Sữa bắp 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0225-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0226","Sữa đậu nành 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0226-L01","2026-05-11","2026-09-13","2026-11-07","8","10","0","0","0","0"
"2026-09-14","SKU-0226","Sữa đậu nành 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0226-L02","2026-06-21","2026-09-11","2026-12-18","21","6","0","0","0","0"
"2026-09-14","SKU-0226","Sữa đậu nành 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","38500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0226-L03","2026-08-02","2026-09-09","2027-01-29","14","0","0","0","0","0"
"2026-09-14","SKU-0227","Sữa hạt óc chó 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","39000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0227-L01","2026-05-11","2026-09-13","2026-11-07","2","9","0","0","0","0"
"2026-09-14","SKU-0227","Sữa hạt óc chó 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","39000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0227-L02","2026-06-21","2026-09-11","2026-12-18","7","6","0","0","0","0"
"2026-09-14","SKU-0227","Sữa hạt óc chó 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","39000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0227-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-0227","Sữa hạt óc chó 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","39000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0227-QC","2026-03-17","2026-09-12","2026-09-13","0","0","0","0","0","2"
"2026-09-14","SKU-0228","Sữa hạnh nhân 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0228-L01","2026-05-11","2026-09-13","2026-11-07","3","10","0","0","0","0"
"2026-09-14","SKU-0228","Sữa hạnh nhân 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0228-L02","2026-06-21","2026-09-11","2026-12-18","7","6","0","0","0","0"
"2026-09-14","SKU-0228","Sữa hạnh nhân 330 ml","An Gia","Nước ép & đồ uống dinh dưỡng","330 ml","hộp","40000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0228-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-0229","Nước ép cam 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0229-L01","2026-03-20","2026-09-13","2026-09-16","3","3","0","0","0","0"
"2026-09-14","SKU-0229","Nước ép cam 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0229-L02","2026-06-21","2026-09-11","2026-12-18","8","2","0","0","0","0"
"2026-09-14","SKU-0229","Nước ép cam 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0229-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
"2026-09-14","SKU-0230","Nước ép táo 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0230-L01","2026-05-11","2026-09-13","2026-11-07","3","4","0","0","0","0"
"2026-09-14","SKU-0230","Nước ép táo 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0230-L02","2026-06-21","2026-09-11","2026-12-18","8","2","0","0","0","0"
"2026-09-14","SKU-0230","Nước ép táo 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0230-L03","2026-08-02","2026-09-09","2027-01-29","6","0","0","0","0","0"
"2026-09-14","SKU-0231","Nước ép ổi 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0231-L01","2026-05-11","2026-09-13","2026-11-07","9","13","0","0","0","0"
"2026-09-14","SKU-0231","Nước ép ổi 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0231-L02","2026-06-21","2026-09-11","2026-12-18","24","8","0","0","0","0"
"2026-09-14","SKU-0231","Nước ép ổi 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0231-L03","2026-08-02","2026-09-09","2027-01-29","15","0","0","0","0","0"
"2026-09-14","SKU-0232","Nước ép dứa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0232-L01","2026-05-11","2026-09-13","2026-11-07","3","5","0","0","0","0"
"2026-09-14","SKU-0232","Nước ép dứa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0232-L02","2026-06-21","2026-09-11","2026-12-18","9","3","0","0","0","0"
"2026-09-14","SKU-0232","Nước ép dứa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0232-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-0233","Nước ép xoài 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0233-L01","2026-05-11","2026-09-13","2026-11-07","4","6","0","0","0","0"
"2026-09-14","SKU-0233","Nước ép xoài 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0233-L02","2026-06-21","2026-09-11","2026-12-18","10","3","0","0","0","0"
"2026-09-14","SKU-0233","Nước ép xoài 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0233-L03","2026-08-02","2026-09-09","2027-01-29","6","0","0","0","0","0"
"2026-09-14","SKU-0234","Nước ép nho 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0234-L01","2026-05-11","2026-09-13","2026-11-07","4","6","0","0","0","0"
"2026-09-14","SKU-0234","Nước ép nho 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0234-L02","2026-06-21","2026-09-11","2026-12-18","10","4","0","0","0","0"
"2026-09-14","SKU-0234","Nước ép nho 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0234-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-0235","Nước ép lựu 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0235-L01","2026-05-11","2026-09-13","2026-11-07","4","7","0","0","0","0"
"2026-09-14","SKU-0235","Nước ép lựu 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0235-L02","2026-06-21","2026-09-11","2026-12-18","11","4","0","0","0","0"
"2026-09-14","SKU-0235","Nước ép lựu 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0235-L03","2026-08-02","2026-09-09","2027-01-29","7","0","0","0","0","0"
"2026-09-14","SKU-0236","Nước ép đào 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0236-L01","2026-05-11","2026-09-13","2026-11-07","6","11","0","0","0","0"
"2026-09-14","SKU-0236","Nước ép đào 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0236-L02","2026-06-21","2026-09-11","2026-12-18","16","6","0","0","0","0"
"2026-09-14","SKU-0236","Nước ép đào 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0236-L03","2026-08-02","2026-09-09","2027-01-29","10","0","0","0","0","0"
"2026-09-14","SKU-0237","Nước ép cà rốt 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0237-L01","2026-05-11","2026-09-13","2026-11-07","4","8","0","0","0","0"
"2026-09-14","SKU-0237","Nước ép cà rốt 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0237-L02","2026-06-21","2026-09-11","2026-12-18","12","5","0","0","0","0"
"2026-09-14","SKU-0237","Nước ép cà rốt 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0237-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-0238","Nước dừa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0238-L01","2026-05-11","2026-09-13","2026-11-07","5","9","0","0","0","0"
"2026-09-14","SKU-0238","Nước dừa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0238-L02","2026-06-21","2026-09-11","2026-12-18","12","5","0","0","0","0"
"2026-09-14","SKU-0238","Nước dừa 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","52000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0238-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-0239","Nước yến 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0239-L01","2026-05-11","2026-09-13","2026-11-07","5","9","0","0","0","0"
"2026-09-14","SKU-0239","Nước yến 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0239-L02","2026-06-21","2026-09-11","2026-12-18","13","6","0","0","0","0"
"2026-09-14","SKU-0239","Nước yến 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","47500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0239-L03","2026-08-02","2026-09-09","2027-01-29","8","0","0","0","0","0"
"2026-09-14","SKU-0240","Nước trái cây hỗn hợp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0240-L01","2026-05-11","2026-09-13","2026-11-07","5","10","0","0","0","0"
"2026-09-14","SKU-0240","Nước trái cây hỗn hợp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0240-L02","2026-06-21","2026-09-11","2026-12-18","13","6","0","0","0","0"
"2026-09-14","SKU-0240","Nước trái cây hỗn hợp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","48500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0240-L03","2026-08-02","2026-09-09","2027-01-29","9","0","0","0","0","0"
"2026-09-14","SKU-0241","Sữa bắp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0241-L01","2026-05-11","2026-09-13","2026-11-07","7","14","0","0","0","0"
"2026-09-14","SKU-0241","Sữa bắp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0241-L02","2026-06-21","2026-09-11","2026-12-18","18","8","0","0","0","0"
"2026-09-14","SKU-0241","Sữa bắp 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","49000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0241-L03","2026-08-02","2026-09-09","2027-01-29","12","0","0","0","0","0"
"2026-09-14","SKU-0242","Sữa đậu nành 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0242-L01","2026-05-11","2026-09-13","2026-11-07","1","4","0","0","0","0"
"2026-09-14","SKU-0242","Sữa đậu nành 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0242-L02","2026-06-21","2026-09-11","2026-12-18","4","2","0","0","0","0"
"2026-09-14","SKU-0242","Sữa đậu nành 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0242-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0243","Sữa hạt óc chó 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0243-L01","2026-05-11","2026-09-13","2026-11-07","2","5","0","0","0","0"
"2026-09-14","SKU-0243","Sữa hạt óc chó 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0243-L02","2026-06-21","2026-09-11","2026-12-18","5","2","0","0","0","0"
"2026-09-14","SKU-0243","Sữa hạt óc chó 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","50500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0243-L03","2026-08-02","2026-09-09","2027-01-29","3","0","0","0","0","0"
"2026-09-14","SKU-0244","Sữa hạnh nhân 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0244-L01","2026-05-11","2026-09-13","2026-11-07","2","5","0","0","0","0"
"2026-09-14","SKU-0244","Sữa hạnh nhân 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0244-L02","2026-06-21","2026-09-11","2026-12-18","5","3","0","0","0","0"
"2026-09-14","SKU-0244","Sữa hạnh nhân 500 ml","An Gia","Nước ép & đồ uống dinh dưỡng","500 ml","hộp","51500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0244-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0245","Nước ép cam 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","62000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0245-L01","2026-05-11","2026-09-13","2026-11-07","2","6","0","0","0","0"
"2026-09-14","SKU-0245","Nước ép cam 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","62000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0245-L02","2026-06-21","2026-09-11","2026-12-18","6","3","0","0","0","0"
"2026-09-14","SKU-0245","Nước ép cam 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","62000","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0245-L03","2026-08-02","2026-09-09","2027-01-29","4","0","0","0","0","0"
"2026-09-14","SKU-0246","Nước ép táo 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","57500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0246-L01","2026-05-11","2026-09-13","2026-11-07","8","11","0","0","0","0"
"2026-09-14","SKU-0246","Nước ép táo 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","57500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0246-L02","2026-06-21","2026-09-11","2026-12-18","21","7","0","0","0","0"
"2026-09-14","SKU-0246","Nước ép táo 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","57500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0246-L03","2026-08-02","2026-09-09","2027-01-29","13","0","0","0","0","0"
"2026-09-14","SKU-0247","Nước ép ổi 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","58500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0247-L01","2026-05-11","2026-09-13","2026-11-07","2","7","0","0","0","0"
"2026-09-14","SKU-0247","Nước ép ổi 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","58500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0247-L02","2026-06-21","2026-09-11","2026-12-18","7","4","0","0","0","0"
"2026-09-14","SKU-0247","Nước ép ổi 1 lít","An Gia","Nước ép & đồ uống dinh dưỡng","1 lít","hộp","58500","A2","KHÔ-02","Kho khô · 15–30°C","SKU-0247-L03","2026-08-02","2026-09-09","2027-01-29","5","0","0","0","0","0"
